AREA_X,ID_CODE,MODE_FX,ST,SUB_REG,WAVE,YEAR,month,kod,SP_CODE,LNGTH,WGT,lngth_imp,wgt_imp,strat_id,psu_id,common,wgt_unadj,wp_size,l_in_bin,l_cm_bin,VAR_ID,ARX_METHOD,ALT_FLAG
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,135,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,13,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,120,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,4,12,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,140,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,14,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,140,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,14,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,135,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,13,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,130,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,13,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,130,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,13,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,135,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,13,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,120,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,4,12,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,150,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,15,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,130,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,13,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,120,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,4,12,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,120,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,4,12,19824498107we,,0
5,1036619820718002,3,9,4,4,1982,07,we,8835250101,145,0.1,0,0,19824498107we,10366198207189213,BLUEFISH,0.1,12755.042135,5,14,19824498107we,,0
5,1036619820718003,3,9,4,4,1982,07,we,8835250101,140,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,13605.378278,5,14,19824498107we,,0
5,1036619820718003,3,9,4,4,1982,07,we,8835250101,150,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,13605.378278,5,15,19824498107we,,0
5,1036619820718003,3,9,4,4,1982,07,we,8835250101,145,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,13605.378278,5,14,19824498107we,,0
5,1036619820718003,3,9,4,4,1982,07,we,8835250101,127,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,13605.378278,4,12,19824498107we,,0
5,1036619820718003,3,9,4,4,1982,07,we,8835250101,140,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,13605.378278,5,14,19824498107we,,0
5,1036619820718004,3,9,4,4,1982,07,we,8835250101,126,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,11904.705993,4,12,19824498107we,,0
5,1036619820718004,3,9,4,4,1982,07,we,8835250101,128,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,11904.705993,5,12,19824498107we,,0
5,1036619820718004,3,9,4,4,1982,07,we,8835250101,120,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,11904.705993,4,12,19824498107we,,0
5,1036619820718004,3,9,4,4,1982,07,we,8835250101,116,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,11904.705993,4,11,19824498107we,,0
5,1036619820718004,3,9,4,4,1982,07,we,8835250101,126,0.1,1,1,19824498107we,10366198207189213,BLUEFISH,0.1,11904.705993,4,12,19824498107we,,0
5,1036619820807005,3,9,4,4,1982,08,we,8835250101,115,0.0523872482,1,1,19824498108we,10366198208079233,BLUEFISH,0.0523872482,158277.53445,4,11,19824498108we,,0
5,1036619820807005,3,9,4,4,1982,08,we,8835250101,144,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,158277.53445,5,14,19824498108we,,0
5,1036619820807005,3,9,4,4,1982,08,we,8835250101,112,0.0491862272,1,1,19824498108we,10366198208079233,BLUEFISH,0.0491862272,158277.53445,4,11,19824498108we,,0
5,1036619820807005,3,9,4,4,1982,08,we,8835250101,113,0.0502402193,1,1,19824498108we,10366198208079233,BLUEFISH,0.0502402193,158277.53445,4,11,19824498108we,,0
5,1036619820807005,3,9,4,4,1982,08,we,8835250101,122,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,158277.53445,4,12,19824498108we,,0
5,1036619820807009,3,9,4,4,1982,08,we,8835250101,148,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,113055.38175,5,14,19824498108we,,0
5,1036619820807009,3,9,4,4,1982,08,we,8835250101,140,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,113055.38175,5,14,19824498108we,,0
5,1036619820807009,3,9,4,4,1982,08,we,8835250101,133,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,113055.38175,5,13,19824498108we,,0
5,1036619820807009,3,9,4,4,1982,08,we,8835250101,141,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,113055.38175,5,14,19824498108we,,0
5,1036619820807009,3,9,4,4,1982,08,we,8835250101,138,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,113055.38175,5,13,19824498108we,,0
5,1036619820807010,3,9,4,4,1982,08,we,8835250101,144,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,27133.29162,5,14,19824498108we,,0
5,1036619820807010,3,9,4,4,1982,08,we,8835250101,147,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,27133.29162,5,14,19824498108we,,0
5,1036619820807010,3,9,4,4,1982,08,we,8835250101,144,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,27133.29162,5,14,19824498108we,,0
5,1036619820807010,3,9,4,4,1982,08,we,8835250101,146,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,27133.29162,5,14,19824498108we,,0
5,1036619820807010,3,9,4,4,1982,08,we,8835250101,147,0.1,1,1,19824498108we,10366198208079233,BLUEFISH,0.1,27133.29162,5,14,19824498108we,,0
1,1036619820828001,3,9,4,4,1982,08,we,8835250101,150,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,5,15,19824498108we,,0
1,1036619820828001,3,9,4,4,1982,08,we,8835250101,160,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,16,19824498108we,,0
1,1036619820828001,3,9,4,4,1982,08,we,8835250101,155,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,15,19824498108we,,0
1,1036619820828001,3,9,4,4,1982,08,we,8835250101,160,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,16,19824498108we,,0
1,1036619820828001,3,9,4,4,1982,08,we,8835250101,165,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,16,19824498108we,,0
1,1036619820828001,3,9,4,4,1982,08,we,8835250101,175,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,17,19824498108we,,0
1,1036619820828003,3,9,4,4,1982,08,we,8835250101,150,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,5,15,19824498108we,,0
1,1036619820828003,3,9,4,4,1982,08,we,8835250101,165,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,16,19824498108we,,0
1,1036619820828003,3,9,4,4,1982,08,we,8835250101,170,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,17,19824498108we,,0
1,1036619820828003,3,9,4,4,1982,08,we,8835250101,145,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,5,14,19824498108we,,0
1,1036619820828003,3,9,4,4,1982,08,we,8835250101,160,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,16,19824498108we,,0
1,1036619820828003,3,9,4,4,1982,08,we,8835250101,156,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,15,19824498108we,,0
1,1036619820828003,3,9,4,4,1982,08,we,8835250101,160,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,16,19824498108we,,0
1,1036619820828003,3,9,4,4,1982,08,we,8835250101,155,0.1,0,0,19824498108we,10366198208289218,BLUEFISH,0.1,13460.915897,6,15,19824498108we,,0
