prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,199416128302wd,123411994021511109,,1,1,,2,1,11,11,Y,0,0,8,2,1234119940215010,109,1,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1234119940215,02,wd,,,1234119940215010,,,,8,1,,BROWARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,2321,33076,2360.3071636,199416128302wd,,0,1234119940215010
FLORIDA POMPANO,SOUTHERN KINGFISH,199416128301we,12689199401239299,0,1,1,,1,1,9,81,O,18,18,8,5,1268919940123014,299,5,3,0,6,0,0,,88,0,12,26,6,1,1,1994,1268919940123,01,we,,,1268919940123014,2,1,0,8,1,,,06APR94:09:22,1,1,1,,,,8835440601,8835280901,1,,8,1525,49509,4322.3555975,199416128301we,,0,1268919940123014
,BLUEFISH,199416128302we,12689199402199197,,1,1,,2,1,9,95,Y,2,2,8,6,1268919940219016,197,2,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1268919940219,02,we,,,1268919940219016,,,,8,1,,ORANGE,06APR94:09:22,1,8,1,,,,8835250101,0,1,,8,1530,32824,5769.3556845,199416128302we,,0,1268919940219016
,,199416128302we,123491994022611106,0,1,1,,2,1,11,153,O,99,999,8,,1234919940226009,106,1,3,3,0,0,0,,88,0,12,39,6,9,1,1994,1234919940226,02,we,,,1234919940226009,2,,,8,9,,,06APR94:09:22,1,8,1,,,,0,0,9,,8,1303,99999,1417.9251369,199416128302we,,0,1234919940226009
,BLUEFISH,199416128301we,103891994011635917,,1,1,,2,1,35,119,O,4,4,8,3,1038919940116016,917,5,3,0,0,0,0,,88,0,12,17,6,1,1,1994,1038919940116,01,we,,,1038919940116016,,,,8,1,,,06APR94:09:22,1,8,1,,,,8835250101,0,1,,8,1635,62040,14323.185767,199416128301we,,0,1038919940116016
,,199416128301we,12689199401029299,,1,1,,2,1,9,9,Y,2,12,8,4,1268919940102014,299,5,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1268919940102,01,we,,,1268919940102014,,,,8,1,,BREVARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1520,32780,5769.3556845,199416128301we,,0,1268919940102014
,,199416128302we,12689199402199197,,1,1,,2,1,9,95,Y,2,2,8,2,1268919940219017,197,2,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1268919940219,02,we,,,1268919940219017,,,,8,1,,ORANGE,06APR94:09:22,1,8,1,,,,0,0,1,,8,1535,32824,5769.3556845,199416128302we,,0,1268919940219017
,GULF KINGFISH,199416128302wd,103891994021512721,,1,1,,2,1,127,127,Y,20,100,8,3,1038919940215002,21,1,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1038919940215,02,wd,,,1038919940215002,,,,8,1,,VOLUSIA,06APR94:09:22,1,8,1,,,,8835440602,0,1,,8,1035,32763,9796.1601002,199416128302wd,,0,1038919940215002
,GULF KINGFISH,199416128302wd,103891994022535917,0,1,1,,2,1,35,19,O,3,30,8,3.5,1038919940225005,917,5,3,1,0,0,0,,88,0,12,17,6,2,1,1994,1038919940225,02,wd,,,1038919940225005,2,0,10,8,9,,,06APR94:09:22,1,8,1,,,,8835440602,0,1,,8,1115,61801,17862.737915,199416128302wd,,0,1038919940225005
,GULF KINGFISH,199416128301wd,103891994012535163,0,1,1,,1,1,35,31,Y,50,350,8,3,1038919940125002,163,1,3,0,2,0,0,,88,6,12,12,6,1,1,1994,1038919940125,01,wd,,,1038919940125002,2,2,0,8,1,,DUVAL,24FEB93:14:01,1,1,1,,,,8835440602,0,1,,8,1005,32225,23842.667778,199416128301wd,,0,1038919940125002
,,199416128302wd,11291199402219985,,1,1,,2,1,99,15,O,8,8,8,4,1129119940221014,85,1,3,0,0,0,0,,88,4,12,33,6,1,1,1994,1129119940221,02,wd,,,1129119940221014,,,,8,1,,ROCKINGHAM,24FEB93:14:01,1,8,1,,,,0,0,1,,8,1435,03874,1768.3234382,199416128302wd,,0,1129119940221014
,BLUEFISH,199416128301wd,12687199401219228,,1,1,,2,1,9,9,Y,24,200,8,1,1268719940121001,228,5,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1268719940121,01,wd,,,1268719940121001,,,,8,1,,BREVARD,06APR94:09:22,1,8,1,,,,8835250101,0,1,,8,900,32935,7195.0814716,199416128301wd,,0,1268719940121001
,,199416128301we,123411994011611106,,1,1,,2,1,11,187,O,0,0,8,2,1234119940116017,106,1,3,0,0,0,0,,88,0,12,47,6,1,1,1994,1234119940116,01,we,,,1234119940116017,,,,8,9,,,06APR94:09:22,1,8,1,,,,0,0,1,,8,1622,37027,1417.9251369,199416128301we,,0,1234119940116017
,,199416128302we,12688199402059137,,1,1,,2,1,9,1,O,1,1,8,4,1268819940205002,137,1,3,0,0,0,0,,88,5,12,36,6,1,1,1994,1268819940205,02,we,,,1268819940205002,,,,8,9,,,06APR94:09:22,1,8,1,,,,0,0,1,,8,1150,12208,10520.090268,199416128302we,,0,1268819940205002
,,199416128301we,123681994011711109,0,1,1,,2,1,11,11,Y,5,15,8,2,1236819940117019,109,1,3,1,0,0,0,,88,6,12,12,6,1,1,1994,1236819940117,01,we,,,1236819940117019,2,0,5,8,1,,BROWARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1520,33313,1892.6056092,199416128301we,,0,1236819940117019
RED DRUM,BLUEFISH,199416128301we,12689199401166174,,1,1,,2,1,61,9,Y,16,108,8,4.5,1268919940116009,74,2,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1268919940116,01,we,,,1268919940116009,,,,8,1,,BREVARD,06APR94:09:22,1,8,1,,,,8835250101,8835440901,1,,8,1445,32937,5769.3556845,199416128301we,,0,1268919940116009
,,199416128302we,12689199402059197,,1,1,,2,1,9,95,Y,8,52,8,2,1268919940205001,197,2,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1268919940205,02,we,,,1268919940205001,,,,8,1,,ORANGE,06APR94:09:22,1,8,1,,,,0,0,1,,8,900,32809,5769.3556845,199416128302we,,0,1268919940205001
,,199416128302wd,123411994020886279,0,1,1,,2,1,86,11,Y,30,90,8,10,1234119940208016,279,1,3,1,0,0,0,,88,6,12,12,6,1,1,1994,1234119940208,02,wd,,,1234119940208016,2,0,2,8,1,,BROWARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1859,33020,5744.7019017,199416128302wd,,0,1234119940208016
FLORIDA POMPANO,SOUTHERN KINGFISH,199416128302we,12689199402269228,0,1,1,,1,1,9,5,O,20,20,8,3,1268919940226008,228,5,3,0,1,0,0,,88,5,12,34,6,1,1,1994,1268919940226,02,we,,,1268919940226008,2,1,0,8,1,,BURLINGTON,06APR94:09:22,1,1,1,,,,8835440601,8835280901,1,,8,1200,08562,4322.3555975,199416128302we,,0,1268919940226008
,,199416128302we,123411994021911106,,1,1,,2,1,11,17,O,0,0,8,5,1234119940219005,106,1,3,0,0,0,0,,88,5,12,34,6,1,1,1994,1234119940219,02,we,,,1234119940219005,,,,8,1,,HUDSON,06APR94:09:22,1,8,1,,,,0,0,1,,8,1545,07002,1417.9251369,199416128302we,,0,1234119940219005
,,199416128301we,106291994010811109,,1,1,,2,1,11,11,Y,6,40,8,2,1062919940108013,109,1,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1062919940108,01,we,,,1062919940108013,,,,8,1,,BROWARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1440,33308,1892.6056092,199416128301we,,0,1062919940108013
,,199416128301we,106291994010811109,0,1,1,,2,1,11,11,Y,1,6,8,3,1062919940108007,109,1,3,1,0,0,0,,88,6,12,12,6,1,1,1994,1062919940108,01,we,,,1062919940108007,2,,,8,1,,BROWARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1130,33326,1892.6056092,199416128301we,,0,1062919940108007
,,199416128301wd,103891994011235163,0,1,1,,2,1,35,35,Y,20,200,8,3,1038919940112006,163,1,3,1,0,0,0,,88,6,12,12,6,1,1,1994,1038919940112,01,wd,,,1038919940112006,2,,,8,1,,FLAGLER,24FEB93:14:01,1,8,1,,,,0,0,1,,8,1105,32137,23842.667778,199416128301wd,,0,1038919940112006
,,199416128302we,123491994022611106,0,1,1,,2,1,11,99,Y,99,999,8,,1234919940226015,106,1,3,1,0,0,0,,88,6,12,12,6,9,1,1994,1234919940226,02,we,,,1234919940226015,2,0,3,8,9,,PALM BEACH,06APR94:09:22,1,8,1,,,,0,0,9,,8,1331,99999,1892.6056092,199416128302we,,0,1234919940226015
,,199416128302wd,11291199402219985,,1,1,,2,1,99,85,Y,0,1,8,1,1129119940221017,85,1,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1129119940221,02,wd,,,1129119940221017,,,,8,1,,MARTIN,06APR94:09:22,1,8,1,,,,0,0,1,,8,1520,34996,2360.3071636,199416128302wd,,0,1129119940221017
,,199416128301we,1129119940116975,,1,1,,2,1,9,86,Y,5,30,8,0.5,1129119940116001,75,2,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1129119940116,01,we,,,1129119940116001,,,,8,1,,MIAMI-DADE,24FEB93:14:01,1,8,1,,,,0,0,1,,8,1200,33030,5769.3556845,199416128301we,,0,1129119940116001
,,199416128301wd,12382199401053143,0,1,1,,1,1,31,31,Y,60,300,8,3.5,1238219940105009,43,1,3,0,1,0,0,,88,6,12,12,6,2,1,1994,1238219940105,01,wd,,,1238219940105009,2,1,0,8,1,,DUVAL,06APR94:09:22,1,1,1,,,,0,0,1,,8,1610,99998,9796.1601002,199416128301wd,,0,1238219940105009
,SNAPPER FAMILY,199416128301we,123681994011711109,,1,1,,2,1,11,11,Y,5,15,8,0.5,1236819940117008,109,1,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1236819940117,01,we,,,1236819940117008,,,,8,1,,BROWARD,06APR94:09:22,1,8,1,,,,8835360000,0,1,,8,1305,33308,1892.6056092,199416128301we,,0,1236819940117008
,,199416128301we,123411994011611106,,1,1,,2,1,11,1,O,0,0,8,3,1234119940116014,106,1,3,0,0,0,0,,88,0,12,50,6,1,1,1994,1234119940116,01,we,,,1234119940116014,,,,8,9,,,06APR94:09:22,1,8,1,,,,0,0,1,,8,1546,99999,1417.9251369,199416128301we,,0,1234119940116014
,,199416128302we,1268719940219975,,1,1,,3,0,9,9,Y,6,20,8,5,1268719940219010,75,2,3,0,0,1,0,,88,6,12,12,6,1,1,1994,1268719940219,02,we,,,1268719940219009,,,,8,9,,BREVARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1625,32935,5769.3556845,199416128302we,,0,1268719940219009
,GULF KINGFISH,199416128301wd,103891994012535163,,1,1,,2,1,35,1,O,0,0,8,3,1038919940125017,163,1,3,0,0,0,0,,88,5,12,10,6,1,1,1994,1038919940125,01,wd,,,1038919940125017,,,,8,1,,KENT,06APR94:09:22,1,8,1,,,,8835440602,0,1,,8,1640,19901,17862.737915,199416128301wd,,0,1038919940125017
,,199416128301wd,12382199401053143,,1,1,,2,1,31,31,Y,8,100,8,1.5,1238219940105015,43,1,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1238219940105,01,wd,,,1238219940105015,,,,8,1,,DUVAL,06APR94:09:22,1,8,1,,,,0,0,1,,8,1730,32246,9796.1601002,199416128301wd,,0,1238219940105015
FLORIDA POMPANO,SOUTHERN KINGFISH,199416128301we,12689199401239299,0,1,1,,1,1,9,9,Y,10,52,8,2,1268919940123017,299,5,3,0,2,0,0,,88,6,12,12,6,1,1,1994,1268919940123,01,we,,,1268919940123017,2,6,0,8,1,,BREVARD,06APR94:09:22,1,1,1,,,,8835440601,8835280901,1,,8,1710,32780,5769.3556845,199416128301we,,0,1268919940123017
,,199416128302wd,1268719940215975,,1,1,,2,1,9,9,Y,4,20,8,2.5,1268719940215002,75,2,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1268719940215,02,wd,,,1268719940215002,,,,8,1,,BREVARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1105,32909,7195.0814716,199416128302wd,,0,1268719940215002
,,199416128302wd,123411994020311109,,1,1,,2,1,11,129,O,1,1,8,2.5,1234119940203009,109,1,3,0,0,0,0,,88,5,12,42,6,1,1,1994,1234119940203,02,wd,,,1234119940203009,,,,8,1,,,06APR94:09:22,1,8,1,,,,0,0,1,,8,102,15012,1768.3234382,199416128302wd,,0,1234119940203009
,,199416128301we,12689199401029299,,1,1,,2,1,9,9,Y,24,150,8,3,1268919940102009,299,5,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1268919940102,01,we,,,1268919940102009,,,,8,1,,BREVARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1240,32782,5769.3556845,199416128301we,,0,1268919940102009
,,199416128302we,123411994020511106,,1,1,,2,1,11,11,Y,7,104,8,7.5,1234119940205012,106,1,3,0,0,0,0,,88,6,12,12,6,1,1,1994,1234119940205,02,we,,,1234119940205012,,,,8,1,,BROWARD,06APR94:09:22,1,8,1,,,,0,0,1,,8,1917,33065,1892.6056092,199416128302we,,0,1234119940205012
,,199416128302we,12689199402059197,,1,1,,2,1,9,97,Y,1,4,8,2,1268919940205010,197,2,3,0,0,0,0,,88,6,12,12,6,2,1,1994,1268919940205,02,we,,,1268919940205010,,,,8,9,,OSCEOLA,06APR94:09:22,1,8,1,,,,0,0,1,,8,1310,34744,5769.3556845,199416128302we,,0,1268919940205010
,,199416128302wd,123411994020886279,0,1,1,,2,1,86,105,O,2,2,8,6,1234119940208008,279,1,3,1,0,0,0,,88,5,12,36,6,1,1,1994,1234119940208,02,wd,,,1234119940208008,2,0,15,8,1,,,06APR94:09:22,1,8,1,,,,0,0,1,,8,1540,12783,4303.8851786,199416128302wd,,0,1234119940208008
